word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
somber,,,,,,0.594,,,1.0,0.0
someday,,,,,,,,0.38299999999999995,,
somethingigetalot,0.21899999999999997,,,,,,,,,
somuchtodo,,,,0.212,,,,,,
sonar,,0.36700000000000005,,,,,,,0.0,1.0
sonervous,,,,0.484,,,,,,
sonice,,,,,0.455,,,,,
sonnet,,,,,0.43799999999999994,0.094,,,0.0,1.0
sonorous,,,,,0.375,,,,0.0,1.0
soot,,,0.32,,,,,,1.0,0.0
soothe,,,,,0.47,,,,0.0,1.0
soothing,,,,,0.531,,,0.562,0.0,1.0
sopissed,0.894,,,,,,,,,
soppy,,,,,0.188,,,,,
sorcery,,0.547,,0.516,,,0.625,,1.0,0.0
sordid,0.41200000000000003,,0.562,0.425,,0.578,,,1.0,0.0
sore,0.379,,,,,0.516,,,1.0,0.0
soready,,,,0.125,,,,,,
sorely,,,,,,0.531,,,1.0,0.0
soreness,,,0.297,,,0.32799999999999996,,,1.0,0.0
sorrow,,,,0.344,,0.8440000000000001,,,1.0,0.0
sorrowful,,,,,,0.75,,,1.0,0.0
sortie,,,,0.359,,,,,1.0,0.0
sos,,,,0.703,,,,,,
soscared,,,,0.672,,,,,,
soscary,,,,0.7120000000000001,,,,,,
soslow,0.39799999999999996,,,,,,,,,
sostressed,,,,0.578,,,,,,
sosweet,,,,,0.7659999999999999,,,,,
sothankful,,,,,0.7809999999999999,,,,,
soul,,,,,0.401,,,,,
soulful,,,,,0.5,,,,,
soulless,,,0.68,0.469,,0.623,,,1.0,0.0
soulmate,,,,0.062,,,,,1.0,0.0
soundness,,0.461,,,0.42100000000000004,,,0.633,0.0,1.0
sour,,,0.414,,,,,,1.0,0.0
sovereign,,,,,,,,0.508,0.0,0.0
spa,,0.43,,,0.33299999999999996,,0.086,0.312,0.0,1.0
spam,0.281,,,,,,,,,
spammers,0.32799999999999996,,,,,,,,,
spaniel,,,,,0.145,,,0.312,0.0,1.0
spank,0.652,,,0.5870000000000001,,0.40299999999999997,,,1.0,0.0
spanking,0.636,,,,,,,,0.0,0.0
sparkle,,0.484,,,0.5770000000000001,,0.36700000000000005,,0.0,1.0
spasm,,,,0.45299999999999996,,,,,1.0,0.0
spat,0.6409999999999999,,,,,,,,1.0,0.0
spaz,,,,0.391,,,,,,
spear,0.5,0.36700000000000005,,0.46799999999999997,,,,,1.0,0.0
special,,,,,0.574,,,,0.0,1.0
specialist,,,,,,,,0.664,0.0,0.0
specialize,,,,,,,,0.414,0.0,0.0
speck,,,0.203,,,,,,1.0,0.0
spectacular,,0.6409999999999999,,,0.912,,0.688,,0.0,0.0
specter,,,,0.331,,0.344,,,1.0,0.0
speculation,,,,0.17600000000000002,,0.25,,,1.0,0.0
speculative,,0.555,,,,,,,0.0,0.0
spellbound,,,,,,,0.648,,0.0,0.0
spending,,,,,0.297,,,,,
spew,,,0.6409999999999999,,,,,,0.0,0.0
spider,,,0.461,0.6559999999999999,,,,,0.0,0.0
spiders,,,,0.625,,,,,,
spike,,,,0.359,,,,,0.0,0.0
spillin,,,,0.32799999999999996,,,,,,
spine,0.28800000000000003,,,,,,,,1.0,1.0
spinster,,,,0.25,,0.4,,,1.0,0.0
spirit,,,,,0.515,,,,0.0,1.0
spirits,,0.531,,,0.375,,0.414,,0.0,1.0
spiritual,,,,,0.297,,,0.664,0.0,0.0
spit,,,0.57,,,,,,0.0,0.0
spite,0.6,,,,,,,,1.0,0.0
spiteful,0.7190000000000001,,,,,,,,1.0,0.0
splash,,,,,,,0.609,,0.0,0.0
splendid,,,,,0.812,,0.445,,0.0,1.0
splendor,,0.555,,,0.7879999999999999,,0.43799999999999994,,0.0,1.0
splitting,,,,,,0.188,,,1.0,0.0
spoil,,,0.617,,,,,,1.0,0.0
spoiler,,,,,,0.348,,,1.0,0.0
spokesman,,,,,,,,0.49200000000000005,0.0,0.0
sponsor,,,,,,,,0.531,0.0,1.0
spook,,,,0.6729999999999999,,,,,1.0,0.0
spotless,,,,,,,,0.562,0.0,1.0
spouse,,,,,0.507,,,0.594,0.0,1.0
sprain,,,,,,0.203,,,1.0,0.0
sprite,,,,0.125,,,,,1.0,0.0
spur,,,,0.262,,,,,0.0,0.0
spurious,,,0.461,,,,,,1.0,0.0
squall,,,,0.406,,0.32799999999999996,,,1.0,0.0
squeamish,,,0.578,0.5,,,,,1.0,0.0
squelch,0.409,,0.36700000000000005,,,,,,1.0,0.0
squirm,,,0.49200000000000005,,,,,,1.0,0.0
stab,0.8440000000000001,,,0.672,,0.688,0.695,,1.0,0.0
stable,,,,,,,,0.75,0.0,1.0
stages,,,,,,,,0.391,,
stagger,,,,,,,0.578,,0.0,0.0
stagnant,,,,,,0.259,,,1.0,0.0
stain,,,0.484,,,,,,1.0,0.0
stained,,,,,,0.344,,,,
stake,,,,0.423,,,,,0.0,0.0
stalemate,0.297,,0.188,,,,,,0.0,0.0
stalk,,,,0.531,,,,,1.0,0.0
stall,,,0.133,,,,,,0.0,0.0
stamina,,,,,,,,0.539,0.0,1.0
standoff,0.5760000000000001,,,0.716,,,,,1.0,0.0
standstill,0.125,,,0.25,,,,,1.0,0.0
star,,0.469,,,0.406,,,0.391,0.0,1.0
stare,,,,,,,0.273,,0.0,0.0
stargazing,,,,,0.625,,,,,
stark,,,,,,,,0.359,1.0,0.0
starry,,0.469,,,0.391,,,,0.0,1.0
start,,0.75,,,,,0.344,,0.0,0.0
startle,,,,0.469,,,0.875,,1.0,0.0
startling,,,,,,,0.828,,0.0,0.0
starvation,,,,0.7190000000000001,,0.8190000000000001,,,1.0,0.0
statement,,,,,,,,0.547,0.0,1.0
staticky,0.336,,,,,,,,,
statistical,,,,,,,,0.445,0.0,0.0
stayaway,0.485,,,,,,,,,
steadfast,,,,,,,,0.6559999999999999,0.0,1.0
steady,,,,,,,0.094,0.602,0.0,0.0
steal,0.469,,,0.42200000000000004,,0.6559999999999999,,,1.0,0.0
stealing,,,0.562,0.578,,,,,1.0,0.0
stealth,,,,,,,0.42200000000000004,,0.0,0.0
stealthily,,,,,,,0.516,,0.0,0.0
stealthy,,0.531,,0.25,,,0.43,,1.0,0.0
stephanie,,,,,,,,0.258,,
sterile,,,,,,0.32799999999999996,,,1.0,0.0
sterling,0.141,0.375,,,0.312,,,0.47700000000000004,1.0,1.0
steward,,,,,,,,0.609,0.0,1.0
stfu,0.75,,,,,,,,,
sticky,,,0.43799999999999994,,,,,,0.0,0.0
stifled,0.469,,,0.391,,0.516,,,1.0,0.0
stigma,0.348,,0.45299999999999996,0.455,,0.43799999999999994,,,1.0,0.0
stillbirth,,,,,,0.8909999999999999,,,,
stillborn,,,,,,0.83,,,1.0,0.0
stillness,,,,0.188,0.203,0.125,,,0.0,1.0
stillwaiting,,,,0.184,,,,,,
sting,0.544,,,0.516,,,,,1.0,0.0
stingy,0.344,,0.39799999999999996,0.21899999999999997,,0.319,,,1.0,0.0
stink,,,0.516,,,,,,1.0,0.0
stinking,,,0.742,,,,,,1.0,0.0
stint,,,,0.359,,0.156,,,1.0,0.0
stolen,0.546,,,,,,,,1.0,0.0
stomach,,,0.312,,,,,,0.0,0.0
stomped,0.557,,,,,,,,,
stone,0.258,,,,,,,,1.0,0.0
stools,,,0.625,,,,,,1.0,0.0
stoopid,0.47100000000000003,,,,,,,,,
store,,0.35200000000000004,,,,,,,0.0,1.0
storm,0.507,,,,,,,,1.0,0.0
storming,0.594,,,,,,,,0.0,0.0
stormy,,,,0.531,,,,,1.0,0.0
stound,,,,,,,0.445,,,
straightforward,,,,,,,,0.711,0.0,1.0
strained,0.484,,,,,,,,1.0,0.0
straits,,,,0.45299999999999996,,,,,1.0,0.0
strange,,,,,,,0.47700000000000004,,,
stranger,,,,0.45299999999999996,,,,,1.0,0.0
strangle,0.8590000000000001,,0.617,0.75,,0.703,0.609,,1.0,0.0
strategist,,0.43,,,,,,0.45299999999999996,0.0,1.0
strength,,,,,0.43799999999999994,,,0.6559999999999999,0.0,1.0
strengthen,,,,,,,,0.594,0.0,1.0
strengthening,,,,,0.516,,,0.6609999999999999,0.0,1.0
stress,,,,0.439,,,,,1.0,0.0
stressed,,,,0.531,,,,,,
stresses,,,,0.42200000000000004,,,,,,
stressfree,,,,,0.601,,,,,
stressful,,,,0.406,,,,,,
stressin,,,,0.42200000000000004,,,,,,
stressing,,,,0.406,,,,,,
stressrelief,,,,,0.5,,,,,
stretcher,,,,0.406,,0.391,,,0.0,0.0
stricken,,,,,,0.6409999999999999,,,0.0,0.0
strife,0.625,,,,,,,,1.0,0.0
strike,0.721,,,,,,0.695,,1.0,0.0
striking,,,,,,,0.672,,0.0,1.0
strip,,,,,,0.179,,,1.0,0.0
stripped,0.344,0.344,0.36700000000000005,0.43799999999999994,,0.516,,,1.0,0.0
strive,,0.6559999999999999,,,,,,0.531,0.0,0.0
stroke,,,,0.6559999999999999,,0.406,,,1.0,0.0
stroll,,,,,0.156,,,,0.0,0.0
strolling,,,,,0.297,,,,,
strong,,,,,,,,0.562,,
strongest,,,,,,,,0.68,,
structural,,,,,,,,0.578,0.0,0.0
structure,,,,,,,,0.6559999999999999,0.0,1.0
struggle,0.45299999999999996,,,0.7190000000000001,,0.379,,,1.0,0.0
struggles,,,,,,,,0.32799999999999996,,
stubbed,0.455,,,,,,,,,
stuckup,0.375,,,,,,,,,
stun,,,,,,,0.711,,,
stunned,,,,0.625,,,0.82,,1.0,0.0
stupefaction,,,,,,,0.7340000000000001,,,
stupefy,,,,,,,0.758,,,
stupendous,,,,,,,0.594,,0.0,0.0
stupidity,0.43799999999999994,,,,,,,,1.0,0.0
stupidpeople,0.49200000000000005,,,,,,,,,
stupidrain,0.426,,,,,,,,,
stupor,,,,,,,0.602,,1.0,0.0
sty,,,0.547,,,,,,1.0,0.0
subito,,,,,,,0.461,,0.0,0.0
subjected,,,,,,0.406,,,1.0,0.0
subjugation,0.5589999999999999,,0.484,0.531,,0.609,,,1.0,0.0
sublimation,,,,,0.27,,,,0.0,1.0
sublime,,,,,0.545,,,,,
submission,,,,0.391,,,,,0.0,0.0
submit,,0.47700000000000004,,,,,,,0.0,0.0
submitting,,,,0.281,,,,,,
subordinate,,,,0.32799999999999996,,,,,1.0,0.0
subscribe,,0.406,,,,,,,0.0,0.0
subsidence,,,,,,0.297,,,1.0,0.0
subsidy,0.141,,0.22699999999999998,,,,,,1.0,0.0
substantiate,,,,,,,,0.594,0.0,0.0
subversion,0.47,,,0.469,,,,,1.0,0.0
subversive,0.469,,,,,,0.47700000000000004,,1.0,0.0
subvert,,,0.39799999999999996,0.5,,0.384,,,1.0,0.0
succeed,,0.633,,,0.516,,0.375,0.555,0.0,1.0
succeeding,,0.609,,,0.5760000000000001,,,0.562,0.0,1.0
success,,0.602,,,0.797,,,,0.0,1.0
successful,,0.469,,,0.606,,,0.648,0.0,1.0
sucker,0.484,,,,,,,,1.0,0.0
sucks,,,,,,0.375,,,,
sudden,,,,,,,0.727,,0.0,0.0
suddenly,,,,,,,0.828,,0.0,0.0
sue,0.39399999999999996,,,,,0.318,,,1.0,0.0
sufferer,,,,0.609,,0.77,,,1.0,0.0
suffering,,,0.625,0.812,,0.8440000000000001,,,1.0,0.0
suffocating,,,0.547,0.858,,0.703,,,1.0,0.0
suffocation,0.625,,,0.875,,,,,1.0,0.0
suggest,,,,,,,,0.35200000000000004,0.0,0.0
suicidal,0.636,,0.695,0.898,,0.941,,,1.0,0.0
suicide,0.521,,,0.879,,0.912,,,1.0,0.0
suicidebombing,,,,0.9670000000000001,,,,,,
sullen,0.303,,,,,0.531,,,1.0,0.0
sultan,,,,0.375,,,,,0.0,0.0
summer,,,,,0.591,,,,0.0,0.0
sump,,,0.516,,,,,,0.0,0.0
sun,,0.445,,,0.266,,0.172,0.43799999999999994,0.0,1.0
sunday,,,,,0.266,,,,,
sundial,,0.22699999999999998,,,,,,0.305,0.0,0.0
sunk,,,0.18,0.25,,0.426,,,1.0,0.0
sunny,,0.5,,,0.562,,0.102,,0.0,1.0
sunrise,,,,,0.6,,,,0.0,0.0
sunset,,0.45299999999999996,,,0.312,,,,0.0,1.0
sunshine,,,,,0.551,,,,0.0,1.0
super,,,,,0.609,,,,,
superb,,,,,0.8640000000000001,,,,0.0,1.0
superman,,,,,0.312,,,0.5,0.0,1.0
superstar,,,,,0.562,,,0.36700000000000005,0.0,1.0
superstition,,,,0.469,,,,,1.0,1.0
superstitious,,0.43799999999999994,,0.531,,,,,1.0,0.0
supplication,,,,,,,,0.42200000000000004,0.0,1.0
supporter,,,,,0.18,,,0.7340000000000001,0.0,1.0
supporting,,,,,,,,0.664,0.0,1.0
supports,,,,,,,,0.6559999999999999,,
suppress,0.45299999999999996,,,0.5,,0.297,,,1.0,0.0
suppression,0.5,,0.47700000000000004,0.5,,,,,1.0,0.0
supremacy,0.409,0.45299999999999996,,0.32799999999999996,0.242,,0.391,0.42200000000000004,1.0,1.0
sur,,,,,,,,0.32,,
surcharge,0.136,,,,,,,,1.0,0.0
surety,,,,,,,,0.617,0.0,1.0
surge,,,,,,,0.703,,0.0,0.0
surgery,,,,0.578,,0.344,,,0.0,0.0
surly,0.41200000000000003,,0.38299999999999995,,,,,,1.0,0.0
surprise,,,,0.172,0.562,,0.93,,0.0,1.0
surprised,,,,,,,0.867,,0.0,0.0
surprises,,,,,0.606,,,,,
surprising,,,,,,,0.867,,0.0,0.0
surprisingly,,0.617,,,,,0.875,,0.0,0.0
surreal,,,,,0.5,,,,,
surrender,,,,0.5,,0.45299999999999996,,0.281,1.0,0.0
surrendering,,,,,,0.547,,,1.0,0.0
surrogate,,,,,,,,0.391,0.0,0.0
surround,,0.445,,,,,,,1.0,1.0
surveillance,,,,0.281,,,,,0.0,0.0
suspect,,,,0.516,,,,,1.0,0.0
suspected,,,,0.375,,,,,0.0,0.0
suspense,,0.711,,0.529,,,0.703,,0.0,0.0
suspension,,,,0.42200000000000004,,,,,1.0,0.0
suspicion,,,,0.391,,,,,1.0,0.0
suspicious,0.484,0.547,,,,,,,1.0,0.0
sux,0.456,,,,,,,,,
swamp,,,0.57,0.297,,,,,1.0,0.0
swampy,,,0.602,0.25,,,,,1.0,0.0
swarm,,,0.42200000000000004,,,,,,0.0,0.0
swastika,0.627,,,0.531,,,,,1.0,0.0
swear,,,,,,,,0.32799999999999996,0.0,1.0
sweat,,,,0.21899999999999997,,,,,0.0,0.0
sweating,,,,0.298,,,,,0.0,0.0
sweet,,0.445,,,0.625,,0.203,0.484,0.0,1.0
sweetest,,,,,0.703,,,,,
sweetheart,,0.57,,,0.758,0.0,,0.589,0.0,1.0
sweetness,,,,,0.833,,,,0.0,1.0
sweets,,0.469,,,0.562,,,,0.0,1.0
swell,,,,,,,,0.36700000000000005,0.0,0.0
swelling,,,,0.281,,,,,1.0,0.0
swerve,,,,0.344,,,0.508,,0.0,0.0
swig,,,0.266,,,,,,1.0,0.0
swim,,0.5,,0.125,0.273,,,,0.0,1.0
swine,,,0.664,,,,,,1.0,0.0
syllabus,,,,0.147,,,,,0.0,0.0
symmetry,,,,,0.19699999999999998,,,0.602,0.0,1.0
sympathetic,,,,0.09699999999999999,0.188,0.307,,0.602,0.0,1.0
sympathize,,,,,,0.43799999999999994,,,0.0,0.0
sympathy,,,,,,0.375,,,0.0,1.0
symphony,,0.39799999999999996,,,0.42200000000000004,,,,0.0,1.0
symptom,,,,0.133,,,,,1.0,0.0
synchronize,,0.461,,,0.32899999999999996,,0.195,0.5,0.0,1.0
syncope,,,,0.562,,0.40700000000000003,0.414,,1.0,0.0
synergistic,,,,,,,,0.45299999999999996,0.0,1.0
synod,,,,,,,,0.414,0.0,1.0
synonymous,,,,0.055999999999999994,,,,0.49200000000000005,1.0,1.0
syringe,,,,0.484,,,,,0.0,0.0
system,,,,,,,,0.406,0.0,0.0
taboo,,,0.5,0.344,,,,,1.0,0.0
tabulate,,0.43,,,,,,,0.0,0.0
tackle,0.545,,,,,,0.602,,0.0,0.0
tackled,0.53,,,,,,,,,
tactics,,,,0.21899999999999997,,,,0.35200000000000004,0.0,0.0
taint,,,,,,0.281,,,1.0,0.0
talaga,,,,,,,,0.297,,
talons,0.297,,,0.547,,,,,1.0,0.0
tan,,,,,0.141,,,,0.0,0.0
tandem,,,,,,,,0.43799999999999994,0.0,0.0
tantalizing,,0.703,,,0.5720000000000001,,0.547,,1.0,1.0
tantamount,,,,,,,,0.539,0.0,0.0
tantrum,0.682,,,,,,,,,
taoism,,,,,0.28800000000000003,,,,,
tarantula,,,,0.672,,,,,,
targeted,,,,0.6409999999999999,,,,,,
targeting,,,,0.43799999999999994,,,,,,
tariff,0.23399999999999999,,0.242,,,,,,1.0,0.0
tarnish,,,0.42200000000000004,,,0.531,,,1.0,0.0
tas,,,,,,,,0.23399999999999999,,
tasteless,,,0.42200000000000004,,,,,,1.0,0.0
taught,,,,,,,,0.523,0.0,0.0
taunt,0.562,,,0.375,,0.359,,,1.0,0.0
tawny,,,0.21100000000000002,,,,,,0.0,0.0
tax,,,,,,0.142,,,1.0,0.0
taxed,0.297,,,,,,,,,
tea,,,,,0.188,,,,0.0,0.0
teach,,,,,0.212,,0.125,0.617,0.0,1.0
teacher,,,,,,,,0.6409999999999999,0.0,1.0
team,,,,,,,,0.664,0.0,0.0
teamjesus,,,,,0.5,,,,,
tear,,,,,,0.6559999999999999,,,,
tearful,,,0.344,0.406,,0.703,,,0.0,0.0
tearsofjoy,,,,,0.8590000000000001,,,,,
teary,,,,,,0.688,,,,
tease,0.258,0.57,,,,0.188,,,1.0,0.0
teasing,0.28800000000000003,,,0.303,,,,,1.0,0.0
teeming,,,0.38299999999999995,,,,,,0.0,0.0
tema,,,,,,,,0.312,,
temper,0.688,,,,,,,,0.0,0.0
temperate,,,,,,,,0.547,0.0,0.0
tempest,0.594,0.539,,0.423,,0.25,0.625,,1.0,0.0
tender,,,,,0.441,,,0.516,0.0,1.0
tenderness,,,,,0.561,,,,0.0,1.0
tension,0.603,,,,,,,,0.0,0.0
tentang,,,,,,,,0.281,,
terbang,,,,,,,,0.281,,
terminal,,,,0.703,,0.688,,,1.0,0.0
terminate,,,,,,0.625,,,0.0,0.0
termination,,,,,,0.6409999999999999,,,1.0,0.0
termite,,,0.617,,,,,,1.0,0.0
terms,,,,,,,,0.531,0.0,0.0
terrible,0.688,,0.562,0.594,,0.578,,,1.0,0.0
terribly,,,,,,0.6409999999999999,,,0.0,0.0
terrific,,,,,,0.125,,,0.0,0.0
terrified,,,,0.9059999999999999,,,,,,
terrifies,,,,0.7979999999999999,,,,,,
terrifying,,,,0.9059999999999999,,,,,,
terror,,,,0.953,,,,,1.0,0.0
terrorism,0.851,,0.7340000000000001,0.9690000000000001,,0.812,,,1.0,0.0
terrorist,0.818,,0.82,0.972,,0.75,0.672,,1.0,0.0
terrorists,,,,0.9690000000000001,,,,,,
terrorize,0.9390000000000001,,,0.922,,0.7809999999999999,,,1.0,0.0
testament,,0.461,,,,,,0.617,0.0,0.0
testimony,,,,,,,,0.586,0.0,0.0
tetanus,,,0.617,,,,,,1.0,0.0
tgif,,,,,0.7340000000000001,,,,,
thang,,,,,,,,0.156,,
thankful,,,,,0.727,,,,0.0,1.0
thankgod,,,,,0.594,,,,,
thanking,,,,,0.515,,,,,
thanksalot,0.172,,,,,,,,,
thanksgiving,,,,,0.6409999999999999,,,,0.0,1.0
thankyougod,,,,,0.8240000000000001,,,,,
thankyoujesus,,,,,0.688,,,,,
thankyoulord,,,,,0.8029999999999999,,,,,
thatmoment,,,,0.23399999999999999,,,,,,
thaumaturgy,,,,,,,0.555,,,
thebest,,,,,0.7659999999999999,,,,,
theft,0.621,,0.5,0.531,,0.531,,,1.0,0.0
theism,,,0.312,,,,,,1.0,0.0
thelife,,,,,0.578,,,,,
thelittlethings,,,,,0.424,,,,,
theocratic,0.303,,,0.391,,0.125,,0.42200000000000004,1.0,0.0
theological,,,,,,,,0.461,0.0,0.0
theology,,0.359,,,,,,,0.0,0.0
theorem,,,,,,,,0.445,0.0,0.0
theory,,0.359,,,,,,0.32799999999999996,0.0,0.0
therapeutic,,,,,0.515,,,0.633,0.0,1.0
therapist,,,,0.312,,,,,,
thermocouple,,0.297,,,,,,,0.0,0.0
thermometer,,,,,,,,0.305,0.0,0.0
thief,0.561,,0.547,0.547,,0.42200000000000004,0.609,,1.0,0.0
thirst,,0.578,,,,0.21899999999999997,0.172,,0.0,0.0
thirteenth,,,,0.465,,,,,0.0,0.0
thorny,,,,0.312,,,,,1.0,0.0
thought,,0.414,,,,,,,0.0,0.0
thoughtful,,,,,,,,0.617,0.0,1.0
thoughtless,0.307,,0.336,,,,,,1.0,0.0
thrash,0.7340000000000001,,0.539,0.562,,0.344,,,1.0,0.0
threat,0.742,,,0.604,,,,,1.0,0.0
threaten,0.818,0.484,,0.7340000000000001,,,,,1.0,0.0
threatening,0.882,,0.555,0.875,,,,,1.0,0.0
thresh,0.484,,,0.469,,0.312,,,1.0,0.0
thrift,,,0.16399999999999998,,,,,0.22699999999999998,0.0,1.0
thrill,,0.703,,0.21899999999999997,0.721,,0.68,,0.0,1.0
thrilled,,,,,0.851,,,,,
thrilling,,0.7809999999999999,,,0.7759999999999999,,0.8590000000000001,,0.0,1.0
thriving,,0.578,,,0.7190000000000001,,,,0.0,1.0
throb,,,,0.38799999999999996,,0.273,,,1.0,0.0
throne,,,,,,,,0.36700000000000005,0.0,1.0
throttle,0.579,,,,,,,,1.0,0.0
thug,0.606,,0.594,0.672,,,,,1.0,0.0
thump,0.469,,,,,,,,1.0,0.0
thumping,,,,0.42200000000000004,,,,,0.0,0.0
thundering,0.625,,,0.625,,,,,1.0,0.0
thunderstruck,,,,,,,0.8440000000000001,,,
thwart,,,,,,,0.547,,1.0,0.0
thx,,,,,0.344,,,,,
ticked,0.556,,,,,,,,,
tickle,,0.43799999999999994,,,0.47,,0.516,0.297,0.0,1.0
tiff,0.41200000000000003,,,,,,,,1.0,0.0
tighten,0.32799999999999996,,,,,,,,0.0,0.0
tiket,,,,,,,,0.297,,
time,,0.516,,,,,,,0.0,0.0
timewasters,0.348,,,,,,,,,
timid,,,,0.359,,0.281,,,1.0,0.0
timidity,,0.359,,0.297,,,,,1.0,0.0
timing,,,,,,,,0.5,,
ting,,,,,,,,0.242,,
tinsel,,,,,0.359,,,,0.0,1.0
tirade,0.8590000000000001,,0.5,,,,,,1.0,0.0
tiredofit,0.603,,,,,,,,,
tistheseason,,,,,0.75,,,,,
title,,,,,,,,0.469,0.0,1.0
toad,,,0.36700000000000005,,,,,,1.0,0.0
toast,,,,,0.281,,,,0.0,1.0
together,,,,,0.39399999999999996,,,,,
toilet,,,0.594,,,,,,1.0,0.0
tolerance,,,,,,,,0.508,0.0,0.0
tolerate,0.106,,,,,0.141,,,1.0,0.0
tomb,,,,,,0.562,,,0.0,0.0
tomorrow,,0.648,,,,,,,0.0,0.0
toocold,,,,,,0.297,,,,
tool,0.21899999999999997,,,,,,,,,
toomuchtodo,,,,0.212,,,,,,
toothache,,,,0.469,,,,,1.0,0.0
top,,0.39799999999999996,,,,,,0.469,0.0,1.0
topple,,,,,,,0.664,,0.0,0.0
torment,0.885,,,0.8059999999999999,,0.828,,,1.0,0.0
torn,,,,,,0.71,,,1.0,0.0
tornado,,,,0.7340000000000001,,,,,0.0,0.0
torpedo,0.562,,,,,,,,1.0,0.0
torrent,,,,0.594,,,,,0.0,0.0
tortious,0.516,,0.516,,,,,,1.0,0.0
torture,0.833,0.47700000000000004,0.828,0.9840000000000001,,0.7659999999999999,,,1.0,0.0
touchy,0.379,,,,,0.14,,,1.0,0.0
tough,,,,,,0.212,,,1.0,0.0
toughness,0.49200000000000005,,,0.4,,,,0.43,0.0,1.0
towering,,0.36700000000000005,,0.5,,,,,0.0,1.0
toxic,,,0.773,,,,,,1.0,0.0
toxin,,,,0.575,,,,,1.0,0.0
track,,0.375,,,,,,,0.0,0.0
tract,,,,0.188,,,,,0.0,0.0
trade,,,,,,,,0.461,0.0,0.0
tradesmen,,,,,,,,0.445,,
trading,,,,,,,,0.42200000000000004,0.0,0.0
tragedies,,,,0.75,,,,,,
tragedy,,,,0.8590000000000001,,0.9059999999999999,,,1.0,0.0
tragic,,,,,,0.961,,,1.0,0.0
trainer,,,,,,,,0.414,0.0,0.0
traitor,0.562,,0.602,0.6559999999999999,,0.588,,,1.0,0.0
tramp,,,0.484,0.44,,0.28800000000000003,,,1.0,0.0
trance,,,,,0.24600000000000002,,,,1.0,0.0
tranquil,,,,,0.441,,,,0.0,1.0
tranquility,,,,,0.679,,,0.594,0.0,1.0
trans,,,,,,,,0.32,,
transaction,,,,,,,,0.414,0.0,0.0
transcendence,,0.578,,,0.484,,0.508,0.602,0.0,1.0
transcript,,,,,,,,0.531,0.0,0.0
transitional,,0.508,,,,,,,0.0,0.0
translation,,,,,,,,0.391,0.0,0.0
trash,,,0.6559999999999999,,,0.23399999999999999,,,1.0,0.0
trashy,,,0.648,,,,,,1.0,0.0
trauma,,,,0.828,,,,,,
traumatic,0.402,,,0.8440000000000001,,0.8590000000000001,,,1.0,0.0
travel,,,,,0.409,,,0.42200000000000004,0.0,0.0
travesty,,,0.531,0.562,,0.688,,,1.0,0.0
treacherous,0.779,,0.57,0.75,,,,,1.0,0.0
treachery,0.7190000000000001,,,0.856,,0.848,0.633,,1.0,0.0
treadmill,,0.23399999999999999,,,,,,,0.0,0.0
treason,0.516,,0.688,0.6559999999999999,,,0.539,,1.0,0.0
treasure,,0.648,,,0.652,,,0.5,0.0,1.0
treasurer,,,,,,,,0.562,0.0,0.0
treasures,,,,,0.7120000000000001,,,,,
treat,0.175,0.516,0.078,0.094,0.529,0.076,0.312,0.42200000000000004,1.0,1.0
tree,0.0,0.22699999999999998,0.039,,0.09,,0.078,0.406,0.0,1.0
trees,,,,,0.19699999999999998,,,,,
trembling,,,,0.672,,,,,1.0,0.0
tremor,0.406,0.484,,0.594,,0.359,,,1.0,0.0
trepidation,,0.7190000000000001,,0.688,,,0.43,,1.0,0.0
trespass,0.529,,,,,,,,1.0,0.0
tribe,,,,,,,,0.586,0.0,0.0
tribulation,,,,0.594,0.32799999999999996,0.45299999999999996,,,1.0,0.0
tribunal,,0.43,0.273,0.43799999999999994,,,,0.516,1.0,0.0
tribune,,,,,,,,0.469,0.0,0.0
tributary,,0.297,,,,,,,0.0,1.0
trick,,,,,,,0.625,,1.0,0.0
trickery,0.324,,0.43,0.312,,0.391,0.617,,1.0,0.0
trip,,,,,,,0.281,,0.0,0.0
tripping,0.25,,,,,0.429,,,1.0,0.0
triumph,,0.664,,,0.742,,,,0.0,1.0
triumphant,,0.625,,,0.907,,,0.617,0.0,1.0
troll,0.27899999999999997,,,0.42200000000000004,,,,,1.0,0.0
trophy,,0.562,,,0.484,,0.23399999999999999,0.406,0.0,1.0
tropical,,,,,0.455,,,,0.0,0.0
troubles,,,,,0.062,,,,,
troublesome,0.455,,,0.516,,,,,1.0,0.0
truce,,,,,0.281,,,0.617,0.0,1.0
truck,,,,,,,,0.266,0.0,0.0
truelove,,,,,0.703,,,,,
trump,,,,,,,0.49200000000000005,,0.0,0.0
trumpet,0.059000000000000004,,,,,,,,1.0,0.0
truss,,,,,,,,0.42200000000000004,0.0,0.0
trust,,0.391,,,,,,0.805,0.0,0.0
trusted,,,,,,,,0.883,,
trustee,,,,,,,,0.7340000000000001,0.0,0.0
trusting,,,,,,,,0.836,,
trusts,,,,,,,,0.758,,
trustworthy,,,,,,,,0.867,,
truth,,,,,,,,0.8440000000000001,0.0,1.0
truthful,,,,,,,,0.836,0.0,0.0
truthfulness,,,,,,,,0.9059999999999999,0.0,1.0
tryout,,,,0.125,,,,,0.0,0.0
tryouts,,,,0.21,,,,,,
tuesday,,,,,0.047,,,,,
